step_reverse,layer,depth,metric,image_index,value
3,features.3.1,6,L2_normalized,11,0.7514945864677429
3,features.3.1,6,L2_normalized,12,0.7470225691795349
3,features.3.1,6,L2_normalized,13,0.33922573924064636
3,features.3.1,6,L2_normalized,14,0.6470170021057129
3,features.3.1,6,L2_normalized,15,0.5367312431335449
3,features.3.1,6,L2_normalized,16,0.4561038315296173
3,features.3.1,6,L2_normalized,17,0.767029345035553
3,features.3.1,6,L2_normalized,18,0.6756667494773865
3,features.3.1,6,L2_normalized,19,0.53306645154953
3,features.3.1,6,L2_normalized,20,0.6012848019599915
3,features.3.1,6,L2_normalized,21,0.6639880537986755
3,features.3.1,6,L2_normalized,22,0.5187492966651917
3,features.3.1,6,L2_normalized,23,0.5771607756614685
3,features.3.1,6,L2_normalized,24,0.9134933352470398
3,features.3.1,6,L2_normalized,25,0.6340283155441284
3,features.3.1,6,L2_normalized,26,0.697654664516449
3,features.3.1,6,L2_normalized,27,0.755828320980072
3,features.3.1,6,L2_normalized,28,0.7169959545135498
3,features.3.1,6,L2_normalized,29,0.5631788969039917
3,features.3.1,6,cosine,0,0.669099748134613
3,features.3.1,6,cosine,1,0.6301186084747314
3,features.3.1,6,cosine,2,0.5758626461029053
3,features.3.1,6,cosine,3,0.6529664993286133
3,features.3.1,6,cosine,4,0.6389649510383606
3,features.3.1,6,cosine,5,0.6567671298980713
3,features.3.1,6,cosine,6,0.7448182106018066
3,features.3.1,6,cosine,7,0.7856323719024658
3,features.3.1,6,cosine,8,0.7043923139572144
3,features.3.1,6,cosine,9,0.7609223127365112
3,features.3.1,6,cosine,10,0.8571263551712036
3,features.3.1,6,cosine,11,0.6243419647216797
3,features.3.1,6,cosine,12,0.6265369653701782
3,features.3.1,6,cosine,13,0.8303874731063843
3,features.3.1,6,cosine,14,0.6765255331993103
3,features.3.1,6,cosine,15,0.7316696643829346
3,features.3.1,6,cosine,16,0.7721781134605408
3,features.3.1,6,cosine,17,0.6165624856948853
3,features.3.1,6,cosine,18,0.6622213125228882
3,features.3.1,6,cosine,19,0.7334861755371094
3,features.3.1,6,cosine,20,0.6993575692176819
3,features.3.1,6,cosine,21,0.6680302619934082
3,features.3.1,6,cosine,22,0.7406351566314697
3,features.3.1,6,cosine,23,0.7114801406860352
3,features.3.1,6,cosine,24,0.5434457659721375
3,features.3.1,6,cosine,25,0.6829911470413208
3,features.3.1,6,cosine,26,0.6511927247047424
3,features.3.1,6,cosine,27,0.6222591400146484
3,features.3.1,6,cosine,28,0.6415044665336609
3,features.3.1,6,cosine,29,0.7184600830078125
3,features.3.2,7,L2,0,141193.90625
3,features.3.2,7,L2,1,148514.90625
3,features.3.2,7,L2,2,152346.796875
3,features.3.2,7,L2,3,137134.71875
3,features.3.2,7,L2,4,135076.96875
3,features.3.2,7,L2,5,135119.875
3,features.3.2,7,L2,6,99789.0859375
3,features.3.2,7,L2,7,83179.03125
3,features.3.2,7,L2,8,114988.1328125
3,features.3.2,7,L2,9,102375.9765625
3,features.3.2,7,L2,10,61337.01953125
3,features.3.2,7,L2,11,144441.28125
3,features.3.2,7,L2,12,128119.9296875
3,features.3.2,7,L2,13,76390.53125
3,features.3.2,7,L2,14,112101.8828125
3,features.3.2,7,L2,15,112233.546875
3,features.3.2,7,L2,16,97849.1796875
3,features.3.2,7,L2,17,162941.453125
3,features.3.2,7,L2,18,119857.7890625
3,features.3.2,7,L2,19,115190.65625
3,features.3.2,7,L2,20,125439.75
3,features.3.2,7,L2,21,134304.875
3,features.3.2,7,L2,22,116025.6015625
3,features.3.2,7,L2,23,126335.8359375
3,features.3.2,7,L2,24,118810.0390625
3,features.3.2,7,L2,25,95361.6171875
3,features.3.2,7,L2,26,131954.0
3,features.3.2,7,L2,27,118975.078125
3,features.3.2,7,L2,28,134740.25
3,features.3.2,7,L2,29,106031.3828125
3,features.3.2,7,L2_normalized,0,0.6854146122932434
3,features.3.2,7,L2_normalized,1,0.7446043491363525
3,features.3.2,7,L2_normalized,2,0.8770825862884521
3,features.3.2,7,L2_normalized,3,0.72088223695755
3,features.3.2,7,L2_normalized,4,0.7338385581970215
3,features.3.2,7,L2_normalized,5,0.7026296257972717
3,features.3.2,7,L2_normalized,6,0.5235021710395813
3,features.3.2,7,L2_normalized,7,0.4537029266357422
3,features.3.2,7,L2_normalized,8,0.6114685535430908
3,features.3.2,7,L2_normalized,9,0.4886277914047241
3,features.3.2,7,L2_normalized,10,0.28386425971984863
3,features.3.2,7,L2_normalized,11,0.7796822190284729
3,features.3.2,7,L2_normalized,12,0.7514728903770447
3,features.3.2,7,L2_normalized,13,0.35740843415260315
3,features.3.2,7,L2_normalized,14,0.6731246113777161
3,features.3.2,7,L2_normalized,15,0.5549720525741577
3,features.3.2,7,L2_normalized,16,0.4804648756980896
3,features.3.2,7,L2_normalized,17,0.7727684378623962
3,features.3.2,7,L2_normalized,18,0.7085197567939758
3,features.3.2,7,L2_normalized,19,0.5471925139427185
3,features.3.2,7,L2_normalized,20,0.6206631064414978
3,features.3.2,7,L2_normalized,21,0.6795077919960022
3,features.3.2,7,L2_normalized,22,0.5313701629638672
3,features.3.2,7,L2_normalized,23,0.5933442115783691
3,features.3.2,7,L2_normalized,24,0.9529366493225098
3,features.3.2,7,L2_normalized,25,0.6562159061431885
3,features.3.2,7,L2_normalized,26,0.6391459703445435
3,features.3.2,7,L2_normalized,27,0.7120476365089417
3,features.3.2,7,L2_normalized,28,0.7422274351119995
3,features.3.2,7,L2_normalized,29,0.5609015822410583
3,features.3.2,7,cosine,0,0.6573466062545776
3,features.3.2,7,cosine,1,0.6277157664299011
3,features.3.2,7,cosine,2,0.5614895820617676
3,features.3.2,7,cosine,3,0.6396644711494446
3,features.3.2,7,cosine,4,0.6331063508987427
3,features.3.2,7,cosine,5,0.648693323135376
3,features.3.2,7,cosine,6,0.7382648587226868
3,features.3.2,7,cosine,7,0.773154079914093
3,features.3.2,7,cosine,8,0.6942942142486572
3,features.3.2,7,cosine,9,0.7558749914169312
3,features.3.2,7,cosine,10,0.858073353767395
3,features.3.2,7,cosine,11,0.6102395057678223
3,features.3.2,7,cosine,12,0.6242702007293701
3,features.3.2,7,cosine,13,0.8213114738464355
3,features.3.2,7,cosine,14,0.663481593132019
3,features.3.2,7,cosine,15,0.7225649952888489
3,features.3.2,7,cosine,16,0.7599674463272095
3,features.3.2,7,cosine,17,0.6136656999588013
3,features.3.2,7,cosine,18,0.645867109298706
3,features.3.2,7,cosine,19,0.7264361381530762
3,features.3.2,7,cosine,20,0.689669132232666
3,features.3.2,7,cosine,21,0.6602572202682495
3,features.3.2,7,cosine,22,0.7343304753303528
3,features.3.2,7,cosine,23,0.7033776044845581
3,features.3.2,7,cosine,24,0.5242897272109985
3,features.3.2,7,cosine,25,0.671927809715271
3,features.3.2,7,cosine,26,0.6804308891296387
3,features.3.2,7,cosine,27,0.6441082954406738
3,features.3.2,7,cosine,28,0.6288890242576599
3,features.3.2,7,cosine,29,0.7196128368377686
3,features.4,8,L2,0,56213.4765625
3,features.4,8,L2,1,57478.4296875
3,features.4,8,L2,2,59670.9375
3,features.4,8,L2,3,52345.8671875
3,features.4,8,L2,4,50142.77734375
3,features.4,8,L2,5,48487.796875
3,features.4,8,L2,6,36645.625
3,features.4,8,L2,7,29277.341796875
3,features.4,8,L2,8,39163.140625
3,features.4,8,L2,9,34701.28515625
3,features.4,8,L2,10,20480.109375
3,features.4,8,L2,11,55182.078125
3,features.4,8,L2,12,44944.43359375
3,features.4,8,L2,13,23114.177734375
3,features.4,8,L2,14,35446.9140625
3,features.4,8,L2,15,38498.29296875
3,features.4,8,L2,16,37900.5
3,features.4,8,L2,17,48155.62109375
3,features.4,8,L2,18,37239.421875
3,features.4,8,L2,19,41803.63671875
3,features.4,8,L2,20,49073.72265625
3,features.4,8,L2,21,49373.828125
3,features.4,8,L2,22,45830.04296875
3,features.4,8,L2,23,50730.43359375
3,features.4,8,L2,24,32576.05859375
3,features.4,8,L2,25,27504.9140625
3,features.4,8,L2,26,26153.654296875
3,features.4,8,L2,27,20857.109375
3,features.4,8,L2,28,45726.5078125
3,features.4,8,L2,29,22292.919921875
3,features.4,8,L2_normalized,0,0.49318721890449524
3,features.4,8,L2_normalized,1,0.5406562685966492
3,features.4,8,L2_normalized,2,0.6767870783805847
3,features.4,8,L2_normalized,3,0.5484507083892822
3,features.4,8,L2_normalized,4,0.5361623764038086
3,features.4,8,L2_normalized,5,0.4896630346775055
3,features.4,8,L2_normalized,6,0.37118884921073914
3,features.4,8,L2_normalized,7,0.33287230134010315
3,features.4,8,L2_normalized,8,0.4207277297973633
3,features.4,8,L2_normalized,9,0.35495525598526
3,features.4,8,L2_normalized,10,0.22154462337493896
3,features.4,8,L2_normalized,11,0.5669022798538208
3,features.4,8,L2_normalized,12,0.528028666973114
3,features.4,8,L2_normalized,13,0.2249774932861328
3,features.4,8,L2_normalized,14,0.4466831386089325
3,features.4,8,L2_normalized,15,0.374710351228714
3,features.4,8,L2_normalized,16,0.33929258584976196
3,features.4,8,L2_normalized,17,0.5056297779083252
3,features.4,8,L2_normalized,18,0.4863242208957672
3,features.4,8,L2_normalized,19,0.37693265080451965
3,features.4,8,L2_normalized,20,0.46052682399749756
3,features.4,8,L2_normalized,21,0.4820566773414612
3,features.4,8,L2_normalized,22,0.39399072527885437
3,features.4,8,L2_normalized,23,0.42315787076950073
3,features.4,8,L2_normalized,24,0.5690723061561584
3,features.4,8,L2_normalized,25,0.4006180465221405
3,features.4,8,L2_normalized,26,0.3665778934955597
3,features.4,8,L2_normalized,27,0.38260525465011597
3,features.4,8,L2_normalized,28,0.4799359440803528
3,features.4,8,L2_normalized,29,0.2921161651611328
3,features.4,8,cosine,0,0.7535382509231567
3,features.4,8,cosine,1,0.7298126220703125
3,features.4,8,cosine,2,0.6616336107254028
3,features.4,8,cosine,3,0.7260697484016418
3,features.4,8,cosine,4,0.7323356866836548
3,features.4,8,cosine,5,0.7551928758621216
3,features.4,8,cosine,6,0.8144066333770752
3,features.4,8,cosine,7,0.8335824012756348
3,features.4,8,cosine,8,0.7899953126907349
3,features.4,8,cosine,9,0.822618842124939
3,features.4,8,cosine,10,0.8892555832862854
3,features.4,8,cosine,11,0.7170954942703247
3,features.4,8,cosine,12,0.7360862493515015
3,features.4,8,cosine,13,0.88751220703125
3,features.4,8,cosine,14,0.7766653895378113
3,features.4,8,cosine,15,0.812667965888977
3,features.4,8,cosine,16,0.8304256796836853
3,features.4,8,cosine,17,0.747185230255127
3,features.4,8,cosine,18,0.7568378448486328
3,features.4,8,cosine,19,0.8115659952163696
3,features.4,8,cosine,20,0.7699098587036133
3,features.4,8,cosine,21,0.7589854598045349
3,features.4,8,cosine,22,0.8032246232032776
3,features.4,8,cosine,23,0.7886620163917542
3,features.4,8,cosine,24,0.7155753374099731
3,features.4,8,cosine,25,0.7998450994491577
3,features.4,8,cosine,26,0.8169804215431213
3,features.4,8,cosine,27,0.8087013959884644
3,features.4,8,cosine,28,0.7600978016853333
3,features.4,8,cosine,29,0.8539460897445679
3,features.5.0,9,L2,0,56629.8671875
3,features.5.0,9,L2,1,57841.86328125
3,features.5.0,9,L2,2,61273.24609375
3,features.5.0,9,L2,3,53539.94921875
3,features.5.0,9,L2,4,51135.2421875
3,features.5.0,9,L2,5,49712.25390625
3,features.5.0,9,L2,6,36701.296875
3,features.5.0,9,L2,7,29467.685546875
3,features.5.0,9,L2,8,39817.71875
3,features.5.0,9,L2,9,34947.44140625
3,features.5.0,9,L2,10,20507.5625
3,features.5.0,9,L2,11,56174.42578125
3,features.5.0,9,L2,12,45951.40234375
3,features.5.0,9,L2,13,23203.318359375
3,features.5.0,9,L2,14,36183.26171875
3,features.5.0,9,L2,15,39017.9296875
3,features.5.0,9,L2,16,38190.0
3,features.5.0,9,L2,17,49563.859375
3,features.5.0,9,L2,18,38037.5859375
3,features.5.0,9,L2,19,41753.62890625
3,features.5.0,9,L2,20,49436.37109375
3,features.5.0,9,L2,21,49706.98828125
3,features.5.0,9,L2,22,46217.35546875
3,features.5.0,9,L2,23,51151.19140625
3,features.5.0,9,L2,24,33994.203125
3,features.5.0,9,L2,25,28046.185546875
3,features.5.0,9,L2,26,27130.875
3,features.5.0,9,L2,27,21647.943359375
3,features.5.0,9,L2,28,46470.59375
3,features.5.0,9,L2,29,22580.638671875
3,features.5.0,9,L2_normalized,0,0.48838454484939575
3,features.5.0,9,L2_normalized,1,0.5302737355232239
3,features.5.0,9,L2_normalized,2,0.6674262285232544
3,features.5.0,9,L2_normalized,3,0.5399237871170044
3,features.5.0,9,L2_normalized,4,0.5257401466369629
3,features.5.0,9,L2_normalized,5,0.4899057447910309
3,features.5.0,9,L2_normalized,6,0.3770219683647156
3,features.5.0,9,L2_normalized,7,0.3422642648220062
3,features.5.0,9,L2_normalized,8,0.4226059317588806
3,features.5.0,9,L2_normalized,9,0.35277485847473145
3,features.5.0,9,L2_normalized,10,0.2237870693206787
3,features.5.0,9,L2_normalized,11,0.5608472228050232
3,features.5.0,9,L2_normalized,12,0.5325313806533813
3,features.5.0,9,L2_normalized,13,0.22867630422115326
3,features.5.0,9,L2_normalized,14,0.4443839192390442
3,features.5.0,9,L2_normalized,15,0.37428680062294006
3,features.5.0,9,L2_normalized,16,0.3431035280227661
3,features.5.0,9,L2_normalized,17,0.5089738965034485
3,features.5.0,9,L2_normalized,18,0.48323798179626465
3,features.5.0,9,L2_normalized,19,0.37837421894073486
3,features.5.0,9,L2_normalized,20,0.45687541365623474
3,features.5.0,9,L2_normalized,21,0.48542699217796326
3,features.5.0,9,L2_normalized,22,0.3942006230354309
3,features.5.0,9,L2_normalized,23,0.42659875750541687
3,features.5.0,9,L2_normalized,24,0.5834693312644958
3,features.5.0,9,L2_normalized,25,0.39932477474212646
3,features.5.0,9,L2_normalized,26,0.35771673917770386
3,features.5.0,9,L2_normalized,27,0.379772424697876
3,features.5.0,9,L2_normalized,28,0.47836440801620483
3,features.5.0,9,L2_normalized,29,0.2906528115272522
3,features.5.0,9,cosine,0,0.7559120655059814
3,features.5.0,9,cosine,1,0.7349947094917297
3,features.5.0,9,cosine,2,0.6663124561309814
3,features.5.0,9,cosine,3,0.730351448059082
3,features.5.0,9,cosine,4,0.7374711632728577
3,features.5.0,9,cosine,5,0.7550802826881409
3,features.5.0,9,cosine,6,0.8115112781524658
3,features.5.0,9,cosine,7,0.8288687467575073
3,features.5.0,9,cosine,8,0.7890724539756775
3,features.5.0,9,cosine,9,0.8236986398696899
3,features.5.0,9,cosine,10,0.8881098628044128
3,features.5.0,9,cosine,11,0.7200772762298584
3,features.5.0,9,cosine,12,0.7337884902954102
3,features.5.0,9,cosine,13,0.8856680393218994
3,features.5.0,9,cosine,14,0.7778182029724121
3,features.5.0,9,cosine,15,0.8128660321235657
3,features.5.0,9,cosine,16,0.8284833431243896
3,features.5.0,9,cosine,17,0.7455132007598877
3,features.5.0,9,cosine,18,0.7583818435668945
3,features.5.0,9,cosine,19,0.8108639717102051
3,features.5.0,9,cosine,20,0.771687388420105
3,features.5.0,9,cosine,21,0.7572876811027527
3,features.5.0,9,cosine,22,0.8030880689620972
3,features.5.0,9,cosine,23,0.7868679761886597
3,features.5.0,9,cosine,24,0.7083654403686523
3,features.5.0,9,cosine,25,0.8004578351974487
3,features.5.0,9,cosine,26,0.8213001489639282
3,features.5.0,9,cosine,27,0.8101420402526855
3,features.5.0,9,cosine,28,0.7609344720840454
3,features.5.0,9,cosine,29,0.8546761274337769
3,features.5.1,10,L2,0,56160.37109375
3,features.5.1,10,L2,1,55754.1796875
3,features.5.1,10,L2,2,62589.15234375
3,features.5.1,10,L2,3,52546.87890625
3,features.5.1,10,L2,4,50054.50390625
3,features.5.1,10,L2,5,48764.3984375
3,features.5.1,10,L2,6,36466.02734375
3,features.5.1,10,L2,7,29393.28515625
3,features.5.1,10,L2,8,39625.13671875
3,features.5.1,10,L2,9,34941.3203125
3,features.5.1,10,L2,10,19938.9765625
3,features.5.1,10,L2,11,55215.484375
3,features.5.1,10,L2,12,47341.8359375
3,features.5.1,10,L2,13,22396.203125
3,features.5.1,10,L2,14,36325.40234375
3,features.5.1,10,L2,15,37682.8203125
3,features.5.1,10,L2,16,37856.99609375
3,features.5.1,10,L2,17,47871.93359375
3,features.5.1,10,L2,18,38902.26953125
3,features.5.1,10,L2,19,40299.3671875
3,features.5.1,10,L2,20,48425.83984375
3,features.5.1,10,L2,21,48742.68359375
3,features.5.1,10,L2,22,42962.9609375
3,features.5.1,10,L2,23,49137.69140625
3,features.5.1,10,L2,24,37328.1484375
3,features.5.1,10,L2,25,29472.20703125
3,features.5.1,10,L2,26,26726.92578125
3,features.5.1,10,L2,27,22552.84375
3,features.5.1,10,L2,28,45148.3203125
3,features.5.1,10,L2,29,21658.94921875
3,features.5.1,10,L2_normalized,0,0.48281267285346985
3,features.5.1,10,L2_normalized,1,0.5117183923721313
3,features.5.1,10,L2_normalized,2,0.6655521988868713
3,features.5.1,10,L2_normalized,3,0.5303604602813721
3,features.5.1,10,L2_normalized,4,0.500729501247406
3,features.5.1,10,L2_normalized,5,0.4797082841396332
3,features.5.1,10,L2_normalized,6,0.3638630509376526
3,features.5.1,10,L2_normalized,7,0.33510273694992065
3,features.5.1,10,L2_normalized,8,0.4110844135284424
3,features.5.1,10,L2_normalized,9,0.34401169419288635
3,features.5.1,10,L2_normalized,10,0.21560686826705933
3,features.5.1,10,L2_normalized,11,0.5572806596755981
3,features.5.1,10,L2_normalized,12,0.542922854423523
3,features.5.1,10,L2_normalized,13,0.2203177958726883
3,features.5.1,10,L2_normalized,14,0.4333873391151428
3,features.5.1,10,L2_normalized,15,0.35869136452674866
3,features.5.1,10,L2_normalized,16,0.330456405878067
3,features.5.1,10,L2_normalized,17,0.48389825224876404
3,features.5.1,10,L2_normalized,18,0.48267486691474915
3,features.5.1,10,L2_normalized,19,0.3751640021800995
3,features.5.1,10,L2_normalized,20,0.451048344373703
3,features.5.1,10,L2_normalized,21,0.4696770906448364
3,features.5.1,10,L2_normalized,22,0.37773144245147705
3,features.5.1,10,L2_normalized,23,0.41832423210144043
3,features.5.1,10,L2_normalized,24,0.5864821672439575
3,features.5.1,10,L2_normalized,25,0.3991108238697052
3,features.5.1,10,L2_normalized,26,0.3415597379207611
3,features.5.1,10,L2_normalized,27,0.38259387016296387
3,features.5.1,10,L2_normalized,28,0.4622388482093811
3,features.5.1,10,L2_normalized,29,0.28304028511047363
3,features.5.1,10,cosine,0,0.7587229013442993
3,features.5.1,10,cosine,1,0.7442148327827454
3,features.5.1,10,cosine,2,0.6673018932342529
3,features.5.1,10,cosine,3,0.7351987361907959
3,features.5.1,10,cosine,4,0.7499523162841797
3,features.5.1,10,cosine,5,0.7602028846740723
3,features.5.1,10,cosine,6,0.818069338798523
3,features.5.1,10,cosine,7,0.8324493169784546
3,features.5.1,10,cosine,8,0.7947045564651489
3,features.5.1,10,cosine,9,0.8280956745147705
3,features.5.1,10,cosine,10,0.8922011852264404
3,features.5.1,10,cosine,11,0.7218862771987915
3,features.5.1,10,cosine,12,0.7286068201065063
3,features.5.1,10,cosine,13,0.8898424506187439
3,features.5.1,10,cosine,14,0.7833205461502075
3,features.5.1,10,cosine,15,0.820663571357727
3,features.5.1,10,cosine,16,0.8348079919815063
3,features.5.1,10,cosine,17,0.7580632567405701
3,features.5.1,10,cosine,18,0.758663535118103
3,features.5.1,10,cosine,19,0.812461256980896
3,features.5.1,10,cosine,20,0.774601936340332
3,features.5.1,10,cosine,21,0.7651790380477905
3,features.5.1,10,cosine,22,0.8112792372703552
3,features.5.1,10,cosine,23,0.7909899950027466
3,features.5.1,10,cosine,24,0.706802248954773
3,features.5.1,10,cosine,25,0.8006216883659363
3,features.5.1,10,cosine,26,0.8293522596359253
3,features.5.1,10,cosine,27,0.8087242841720581
3,features.5.1,10,cosine,28,0.7690232992172241
3,features.5.1,10,cosine,29,0.8584820628166199
3,features.5.2,11,L2,0,55275.55859375
3,features.5.2,11,L2,1,54335.0703125
3,features.5.2,11,L2,2,64141.84765625
3,features.5.2,11,L2,3,52380.609375
3,features.5.2,11,L2,4,49469.80078125
3,features.5.2,11,L2,5,48988.03125
3,features.5.2,11,L2,6,34662.375
3,features.5.2,11,L2,7,27974.017578125
3,features.5.2,11,L2,8,38755.7578125
3,features.5.2,11,L2,9,34079.59765625
3,features.5.2,11,L2,10,19205.990234375
3,features.5.2,11,L2,11,54253.01171875
3,features.5.2,11,L2,12,47661.10546875
3,features.5.2,11,L2,13,21128.876953125
3,features.5.2,11,L2,14,36010.71875
3,features.5.2,11,L2,15,36723.85546875
3,features.5.2,11,L2,16,37625.375
3,features.5.2,11,L2,17,47667.41796875
3,features.5.2,11,L2,18,38779.53515625
3,features.5.2,11,L2,19,38168.640625
3,features.5.2,11,L2,20,47093.703125
3,features.5.2,11,L2,21,47345.7578125
3,features.5.2,11,L2,22,41930.63671875
3,features.5.2,11,L2,23,47860.8828125
3,features.5.2,11,L2,24,37588.546875
3,features.5.2,11,L2,25,29603.755859375
3,features.5.2,11,L2,26,26175.4296875
